Date,Wsp_44m,Wsp_44m_std,ActPow,ActPow_std
2018-07-20 06:20:00,3.77948,0.580468,0.0,0.0
2018-07-20 06:30:00,3.86751,0.539504,0.0,0.0
2018-07-20 06:40:00,4.29421,0.505352999999999,0.0,0.0
2018-07-20 06:50:00,4.69028,0.692302,0.0,0.0
2018-07-20 07:00:00,5.48705,0.703769,0.0,0.0
2018-07-20 07:10:00,5.19319,0.566674,0.0,0.0
2018-07-20 07:20:00,4.91038,0.573472,0.0,0.0
2018-07-20 07:30:00,5.22219,0.535209,0.0,0.0
2018-07-20 07:40:00,5.42322,0.757265,0.0,0.0
2018-07-20 07:50:00,5.7401,0.600017,0.0,0.0
2018-07-20 08:00:00,6.17674,0.731336,0.0,0.0
2018-07-20 08:10:00,5.23602,0.628671,0.0,0.0
2018-07-20 08:20:00,6.12499,0.679953,0.0,0.0
2018-07-20 08:30:00,5.31049,0.610012,0.0,0.0
2018-07-20 08:40:00,6.05709,0.748698,0.0,0.0
2018-07-20 08:50:00,6.05709,0.748698,0.0,0.0
2018-07-20 09:00:00,6.11819,0.819504999999999,0.0,0.0
2018-07-20 09:10:00,5.59693,0.637422,0.0,0.0
2018-07-20 09:20:00,5.8029,0.713812,0.0,0.0
2018-07-20 09:30:00,5.19885,0.707072,0.0,0.0
2018-07-20 09:40:00,5.63483,0.62896,0.0,0.0
2018-07-20 09:50:00,5.11491,0.708494,0.0,0.0
2018-07-20 10:00:00,6.04763,0.669136,0.0,0.0
2018-07-20 10:10:00,5.87426,0.89376,0.0,0.0
2018-07-20 10:20:00,6.21075,1.07752,0.0,0.0
2018-07-20 10:30:00,6.38435,0.694757,0.0,0.0
2018-07-20 10:40:00,6.31809,0.68742,0.0,0.0
